,state,regional_division,population,article_title,revision_id,article_quality
19236,Texas,West South Central,30029572,"Onalaska, Texas",1167403394,GA
19237,Texas,West South Central,30029572,"Early, Texas",1176176276,GA
19238,Texas,West South Central,30029572,"Presidio, Texas",1175817938,C
19239,Texas,West South Central,30029572,"Henrietta, Texas",1165749755,C
19240,Texas,West South Central,30029572,"Combes, Texas",1166018515,GA
19241,Texas,West South Central,30029572,"DeCordova, Texas",1175539256,C
19242,Texas,West South Central,30029572,"Nocona, Texas",1165895615,C
19243,Texas,West South Central,30029572,"San Saba, Texas",1178495008,C
19244,Texas,West South Central,30029572,"Waller, Texas",1165906500,C
19245,Texas,West South Central,30029572,"Karnes City, Texas",1165751879,GA
19246,Texas,West South Central,30029572,"Bishop, Texas",1169899039,C
19247,Texas,West South Central,30029572,"Hollywood Park, Texas",1174473256,GA
19248,Texas,West South Central,30029572,"Needville, Texas",1172777931,GA
19249,Texas,West South Central,30029572,"Spearman, Texas",1179721306,C
19250,Texas,West South Central,30029572,"Castroville, Texas",1174858510,C
19251,Texas,West South Central,30029572,"Double Oak, Texas",1166067017,GA
19252,Texas,West South Central,30029572,"Haskell, Texas",1172524931,C
19253,Texas,West South Central,30029572,"Piney Point Village, Texas",1173864753,GA
19254,Texas,West South Central,30029572,"Cactus, Texas",1179799409,C
19255,Texas,West South Central,30029572,"Lytle, Texas",1165891712,GA
19256,Texas,West South Central,30029572,"La Villa, Texas",1165752553,C
19257,Texas,West South Central,30029572,"Olney, Texas",1175663844,C
19258,Texas,West South Central,30029572,"Oak Ridge North, Texas",1165896192,GA
19259,Texas,West South Central,30029572,"El Lago, Texas",1165647958,GA
19260,Texas,West South Central,30029572,"Hackberry, Texas",1171740926,C
19261,Texas,West South Central,30029572,"Poteet, Texas",1165898576,C
19262,Texas,West South Central,30029572,"Shady Shores, Texas",1166231061,C
19263,Texas,West South Central,30029572,"Shallowater, Texas",1173122821,C
19264,Texas,West South Central,30029572,"Stamford, Texas",1176225646,GA
19265,Texas,West South Central,30029572,"Fairfield, Texas",1165746603,GA
19266,Texas,West South Central,30029572,"Ferris, Texas",1165746876,GA
19267,Texas,West South Central,30029572,"Wimberley, Texas",1157208499,C
19268,Texas,West South Central,30029572,"Hamilton, Texas",1178795238,C
19269,Texas,West South Central,30029572,"Talty, Texas",1174902369,Start
19270,Texas,West South Central,30029572,"Taft, Texas",1165903626,C
19271,Texas,West South Central,30029572,"Rancho Viejo, Texas",1166229574,C
19272,Texas,West South Central,30029572,"Brazoria, Texas",1165536898,GA
19273,Texas,West South Central,30029572,"Clarksville, Texas",1180135617,GA
19274,Texas,West South Central,30029572,"Glen Rose, Texas",1180019346,GA
19275,Texas,West South Central,30029572,"Van, Texas",1174679171,C
19276,Texas,West South Central,30029572,"Abernathy, Texas",1173124534,C
19277,Texas,West South Central,30029572,"Vinton, Texas",1176590692,GA
19278,Texas,West South Central,30029572,"Pottsboro, Texas",1166229316,GA
19279,Texas,West South Central,30029572,"Refugio, Texas",1159466030,C
19280,Texas,West South Central,30029572,"Big Lake, Texas",1178053664,C
19281,Texas,West South Central,30029572,"Hallettsville, Texas",1175282633,GA
19282,Texas,West South Central,30029572,"Troy, Texas",1165904924,GA
19283,Texas,West South Central,30029572,"Schulenburg, Texas",1172780240,C
19284,Texas,West South Central,30029572,"Balcones Heights, Texas",1165508265,GA
19285,Texas,West South Central,30029572,"Edcouch, Texas",1165647746,GA
19286,Texas,West South Central,30029572,"Godley, Texas",1175251632,C
19287,Texas,West South Central,30029572,"Stanton, Texas",1176927086,C
19288,Texas,West South Central,30029572,"Westworth Village, Texas",1170085919,C
19289,Texas,West South Central,30029572,"Floydada, Texas",1165747029,GA
19290,Texas,West South Central,30029572,"Palmhurst, Texas",1165897106,GA
19291,Texas,West South Central,30029572,"Ponder, Texas",1171695592,C
19292,Texas,West South Central,30029572,"Seymour, Texas",1148670671,GA
19293,Texas,West South Central,30029572,"West, Texas",1178818248,GA
19294,Texas,West South Central,30029572,"Jonestown, Texas",1165751317,C
19295,Texas,West South Central,30029572,"Escobares, Texas",1165650802,C
19296,Texas,West South Central,30029572,"Hudson Oaks, Texas",1170712687,C
19297,Texas,West South Central,30029572,"Mount Vernon, Texas",1177625741,GA
19298,Texas,West South Central,30029572,"Panorama Village, Texas",1165897146,GA
19299,Texas,West South Central,30029572,"Junction, Texas",1165751403,GA
19300,Texas,West South Central,30029572,"Daingerfield, Texas",1167272034,Start
19301,Texas,West South Central,30029572,"Pantego, Texas",1169967833,GA
19302,Texas,West South Central,30029572,"Hooks, Texas",1166623026,GA
19303,Texas,West South Central,30029572,"Palmer, Texas",1166210874,C
19304,Texas,West South Central,30029572,"Combine, Texas",1165644957,GA
19305,Texas,West South Central,30029572,"El Cenizo, Texas",1165647935,C
19306,Texas,West South Central,30029572,"Montgomery, Texas",1173233899,GA
19307,Texas,West South Central,30029572,"The Hills, Texas",1179072254,GA
19308,Texas,West South Central,30029572,"Merkel, Texas",1176456245,C
19309,Texas,West South Central,30029572,"Premont, Texas",1175334314,GA
19310,Texas,West South Central,30029572,"Pelican Bay, Texas",1170112123,C
19311,Texas,West South Central,30029572,"Trinity, Texas",1165904873,GA
19312,Texas,West South Central,30029572,"Woodville, Texas",1171221739,GA
19313,Texas,West South Central,30029572,"Tahoka, Texas",1174355462,C
19314,Texas,West South Central,30029572,"Santa Rosa, Texas",1166230700,GA
19315,Texas,West South Central,30029572,"Salado, Texas",1167666805,C
19316,Texas,West South Central,30029572,"Gunter, Texas",1175602405,C
19317,Texas,West South Central,30029572,"Freer, Texas",1165747422,C
19318,Texas,West South Central,30029572,"Sonora, Texas",1165902106,C
19319,Texas,West South Central,30029572,"Nixon, Texas",1170363561,GA
19320,Texas,West South Central,30029572,"Panhandle, Texas",1179996520,GA
19321,Texas,West South Central,30029572,"Blue Mound, Texas",1170210504,C
19322,Texas,West South Central,30029572,"Winters, Texas",1176667481,C
19323,Texas,West South Central,30029572,"Hedwig Village, Texas",1165749670,GA
19324,Texas,West South Central,30029572,"De Leon, Texas",1175844535,C
19325,Texas,West South Central,30029572,"St. Hedwig, Texas",1171061542,C
19326,Texas,West South Central,30029572,"Anson, Texas",1176545112,C
19327,Texas,West South Central,30029572,"Overton, Texas",1161411765,C
19328,Texas,West South Central,30029572,"Electra, Texas",1176125034,GA
19329,Texas,West South Central,30029572,"Ranger, Texas",1176013290,GA
19330,Texas,West South Central,30029572,"Dalworthington Gardens, Texas",1175327603,GA
19331,Texas,West South Central,30029572,"Elmendorf, Texas",1165650586,C
19332,Texas,West South Central,30029572,"Odem, Texas",1175222341,C
19333,Texas,West South Central,30029572,"Quanah, Texas",1178117588,C
19334,Texas,West South Central,30029572,"East Bernard, Texas",1165647599,GA
19335,Texas,West South Central,30029572,"Malakoff, Texas",1165891873,GA
19336,Texas,West South Central,30029572,"Tool, Texas",1179442171,GA
19337,Texas,West South Central,30029572,"Lyford, Texas",1165891655,C
19338,Texas,West South Central,30029572,"Arcola, Texas",1165507433,C
19339,Texas,West South Central,30029572,"Briarcliff, Texas",1179050060,GA
19340,Texas,West South Central,30029572,"Canadian, Texas",1179689400,GA
19341,Texas,West South Central,30029572,"Pinehurst, Orange County, Texas",1165897885,Start
19342,Texas,West South Central,30029572,"Seagraves, Texas",1176980035,C
19343,Texas,West South Central,30029572,"Rio Hondo, Texas",1165899741,GA
19344,Texas,West South Central,30029572,"Shiner, Texas",1174387381,C
19345,Texas,West South Central,30029572,"Olmos Park, Texas",1179104759,C
19346,Texas,West South Central,30029572,"George West, Texas",1165747842,C
19347,Texas,West South Central,30029572,"Kountze, Texas",1167298410,GA
19348,Texas,West South Central,30029572,"Mason, Texas",1166371849,C
19349,Texas,West South Central,30029572,"Idalou, Texas",1173124728,C
19350,Texas,West South Central,30029572,"Roman Forest, Texas",1166230207,GA
19351,Texas,West South Central,30029572,"Weimar, Texas",1169072200,GA
19352,Texas,West South Central,30029572,"Troup, Texas",1173206460,GA
19353,Texas,West South Central,30029572,"Whitney, Texas",1165907561,GA
19354,Texas,West South Central,30029572,"South Padre Island, Texas",1176323933,GA
19355,Texas,West South Central,30029572,"Leonard, Texas",1165889993,C
19356,Texas,West South Central,30029572,"Huntington, Texas",1165750645,GA
19357,Texas,West South Central,30029572,"Italy, Texas",1175087995,C
19358,Texas,West South Central,30029572,"Memphis, Texas",1179788545,C
19359,Texas,West South Central,30029572,"Bertram, Texas",1165536038,C
19360,Texas,West South Central,30029572,"Hale Center, Texas",1165748997,C
19361,Texas,West South Central,30029572,"Copper Canyon, Texas",1171787683,C
19362,Texas,West South Central,30029572,"Kirbyville, Texas",1165752305,C
19363,Texas,West South Central,30029572,"Collinsville, Texas",1166018444,GA
19364,Texas,West South Central,30029572,"Little River-Academy, Texas",1165891082,C
19365,Texas,West South Central,30029572,"Ganado, Texas",1165747641,C
19366,Texas,West South Central,30029572,"Shepherd, Texas",1165901561,C
19367,Texas,West South Central,30029572,"Quitman, Texas",1170860731,GA
19368,Texas,West South Central,30029572,"Cooper, Texas",1169080537,FA
19369,Texas,West South Central,30029572,"West Tawakoni, Texas",1165907238,C
19370,Texas,West South Central,30029572,"Krugerville, Texas",1171981215,Start
19371,Texas,West South Central,30029572,"Stratford, Texas",1179722675,C
19372,Texas,West South Central,30029572,"Anahuac, Texas",1175944712,C
19373,Texas,West South Central,30029572,"Jones Creek, Texas",1167287209,GA
19374,Texas,West South Central,30029572,"Cross Roads, Texas",1171781294,C
19375,Texas,West South Central,30029572,"Clarendon, Texas",1179709490,GA
19376,Texas,West South Central,30029572,"Olton, Texas",1165896592,C
19377,Texas,West South Central,30029572,"Waskom, Texas",1177964608,GA
19378,Texas,West South Central,30029572,"Van Horn, Texas",1177256617,C
19379,Texas,West South Central,30029572,"Poth, Texas",1166229302,GA
19380,Texas,West South Central,30029572,"Grandview, Texas",1165748466,C
19381,Texas,West South Central,30029572,"Cresson, Texas",1170712416,C
19382,Texas,West South Central,30029572,"Meadowlakes, Texas",1179077580,C
19383,Texas,West South Central,30029572,"Albany, Texas",1169788396,C
19384,Texas,West South Central,30029572,"San Augustine, Texas",1165900709,C
19385,Texas,West South Central,30029572,"Blanco, Texas",1172338813,C
19386,Texas,West South Central,30029572,"Beverly Hills, Texas",1165536073,C
19387,Texas,West South Central,30029572,"Splendora, Texas",1165902438,GA
19388,Texas,West South Central,30029572,"Eden, Texas",1178229758,GA
19389,Texas,West South Central,30029572,"Woodcreek, Texas",1165908347,GA
19390,Texas,West South Central,30029572,"Jefferson, Texas",1173522360,GA
19391,Texas,West South Central,30029572,"Hamlin, Texas",1176588083,GA
19392,Texas,West South Central,30029572,"Mart, Texas",1165892471,C
19393,Texas,West South Central,30029572,"Southside Place, Texas",1165902340,GA
19394,Texas,West South Central,30029572,"Ingram, Texas",1169255783,C
19395,Texas,West South Central,30029572,"Wellington, Texas",1179702126,GA
19396,Texas,West South Central,30029572,"Johnson City, Texas",1167316118,C
19397,Texas,West South Central,30029572,"Buffalo, Texas",1179981594,C
19398,Texas,West South Central,30029572,"Sour Lake, Texas",1165902118,C
19399,Texas,West South Central,30029572,"Fritch, Texas",1179802892,C
19400,Texas,West South Central,30029572,"Runaway Bay, Texas",1165900437,C
19401,Texas,West South Central,30029572,"Linden, Texas",1179936972,C
19402,Texas,West South Central,30029572,"Whitewright, Texas",1165907554,C
19403,Texas,West South Central,30029572,"Patton Village, Texas",1165897352,GA
19404,Texas,West South Central,30029572,"Somerset, Texas",1165902070,C
19405,Texas,West South Central,30029572,"Rhome, Texas",1165899544,Start
19406,Texas,West South Central,30029572,"Bartonville, Texas",1166015095,GA
19407,Texas,West South Central,30029572,"Kemah, Texas",1165751970,GA
19408,Texas,West South Central,30029572,"Yorktown, Texas",1179383665,C
19409,Texas,West South Central,30029572,"Westlake, Texas",1176098083,C
19410,Texas,West South Central,30029572,"Lorena, Texas",1165891350,GA
19411,Texas,West South Central,30029572,"Itasca, Texas",1179115687,C
19412,Texas,West South Central,30029572,"Honey Grove, Texas",1165750324,C
19413,Texas,West South Central,30029572,"Bayou Vista, Texas",1165508712,C
19414,Texas,West South Central,30029572,"Uhland, Texas",1165905099,C
19415,Texas,West South Central,30029572,"Goldthwaite, Texas",1178572181,GA
19416,Texas,West South Central,30029572,"McCamey, Texas",1178045195,GA
19417,Texas,West South Central,30029572,"Gregory, Texas",1177977196,C
19418,Texas,West South Central,30029572,"Franklin, Texas",1179283923,C
19419,Texas,West South Central,30029572,"Marfa, Texas",1179789551,C
19420,Texas,West South Central,30029572,"Shamrock, Texas",1180094228,C
19421,Texas,West South Central,30029572,"Lowry Crossing, Texas",1171576431,Start
19422,Texas,West South Central,30029572,"Sunray, Texas",1179801127,C
19423,Texas,West South Central,30029572,"Morton, Texas",1172887211,GA
19424,Texas,West South Central,30029572,"Edgewood, Texas",1177957122,C
19425,Texas,West South Central,30029572,"Goliad, Texas",1167895844,GA
19426,Texas,West South Central,30029572,"Danbury, Texas",1165646052,C
19427,Texas,West South Central,30029572,"Bovina, Texas",1165536708,C
19428,Texas,West South Central,30029572,"Oak Leaf, Texas",1175161338,Start
19429,Texas,West South Central,30029572,"Muenster, Texas",1165894702,C
19430,Texas,West South Central,30029572,"Stinnett, Texas",1179804692,GA
19431,Texas,West South Central,30029572,"Bartlett, Texas",1165508509,C
19432,Texas,West South Central,30029572,"Lakeside, Tarrant County, Texas",1169967959,Start
19433,Texas,West South Central,30029572,"Archer City, Texas",1165507401,GA
19434,Texas,West South Central,30029572,"Holliday, Texas",1173479157,C
19435,Texas,West South Central,30029572,"Ralls, Texas",1173172645,C
19436,Texas,West South Central,30029572,"Moody, Texas",1165894153,C
19437,Texas,West South Central,30029572,"Newton, Texas",1173324510,C
19438,Texas,West South Central,30029572,"Charlotte, Texas",1165539036,C
19439,Texas,West South Central,30029572,"Brookside Village, Texas",1177305058,GA
19440,Texas,West South Central,30029572,"Bells, Texas",1166015354,GA
19441,Texas,West South Central,30029572,"Cottonwood Shores, Texas",1165645321,C
19442,Texas,West South Central,30029572,"Fulton, Texas",1166068895,C
19443,Texas,West South Central,30029572,"Hughes Springs, Texas",1166952724,C
19444,Texas,West South Central,30029572,"Three Rivers, Texas",1165904111,GA
19445,Texas,West South Central,30029572,"Boyd, Texas",1166855918,C
19446,Texas,West South Central,30029572,"Bangs, Texas",1176176449,C
19447,Texas,West South Central,30029572,"Shoreacres, Texas",1165901669,GA
19448,Texas,West South Central,30029572,"Eldorado, Texas",1165648012,C
19449,Texas,West South Central,30029572,"New Fairview, Texas",1172304928,C
19450,Texas,West South Central,30029572,"Baird, Texas",1176247928,GA
19451,Texas,West South Central,30029572,"Aurora, Texas",1179171826,Start
19452,Texas,West South Central,30029572,"Alvord, Texas",1172215504,C
19453,Texas,West South Central,30029572,"De Kalb, Texas",1166661402,GA
19454,Texas,West South Central,30029572,"Corrigan, Texas",1176823096,GA
19455,Texas,West South Central,30029572,"Quinlan, Texas",1178608153,C
19456,Texas,West South Central,30029572,"Woodbranch, Texas",1165908319,GA
19457,Texas,West South Central,30029572,"Grapeland, Texas",1170890914,C
19458,Texas,West South Central,30029572,"Kerens, Texas",1179169148,C
19459,Texas,West South Central,30029572,"Stockdale, Texas",1165903199,GA
19460,Texas,West South Central,30029572,"Crosbyton, Texas",1173174682,C
19461,Texas,West South Central,30029572,"Lockney, Texas",1166206226,C
19462,Texas,West South Central,30029572,"Bruceville-Eddy, Texas",1175794079,GA
19463,Texas,West South Central,30029572,"Wheeler, Texas",1179692320,C
19464,Texas,West South Central,30029572,"Seven Points, Texas",1165687110,GA
19465,Texas,West South Central,30029572,"Rollingwood, Texas",1175286290,GA
19466,Texas,West South Central,30029572,"Blossom, Texas",1165536422,C
19467,Texas,West South Central,30029572,"Plum Grove, Texas",1179920537,C
19468,Texas,West South Central,30029572,"Wolfe City, Texas",1165908226,C
19469,Texas,West South Central,30029572,"Hubbard, Texas",1179115946,C
19470,Texas,West South Central,30029572,"Meridian, Texas",1179012701,C
19471,Texas,West South Central,30029572,"Naples, Texas",1167107859,Start
19472,Texas,West South Central,30029572,"Lone Star, Texas",1167234635,Start
19473,Texas,West South Central,30029572,"Queen City, Texas",1173225884,GA
19474,Texas,West South Central,30029572,"Farwell, Texas",1171577487,GA
19475,Texas,West South Central,30029572,"Hico, Texas",1178728195,GA
19476,Texas,West South Central,30029572,"Sabinal, Texas",1165900567,C
19477,Texas,West South Central,30029572,"Ivanhoe, Tyler County, Texas",1165750977,Start
19478,Texas,West South Central,30029572,"Palm Valley, Cameron County, Texas",1165897086,C
19479,Texas,West South Central,30029572,"Somerville, Texas",1165902099,GA
19480,Texas,West South Central,30029572,"Tatum, Texas",1169605670,C
19481,Texas,West South Central,30029572,"Flatonia, Texas",1159239322,GA
19482,Texas,West South Central,30029572,"Hawkins, Texas",1173931315,C
19483,Texas,West South Central,30029572,"Menard, Texas",1165893156,GA
19484,Texas,West South Central,30029572,"Emory, Texas",1178586845,GA
19485,Texas,West South Central,30029572,"Thorndale, Texas",1165904081,GA
19486,Texas,West South Central,30029572,"Wallis, Texas",1165906504,GA
19487,Texas,West South Central,30029572,"Booker, Texas",1179716907,GA
19488,Texas,West South Central,30029572,"Brackettville, Texas",1167473889,GA
19489,Texas,West South Central,30029572,"Nevada, Texas",1173197369,C
19490,Texas,West South Central,30029572,"Rosebud, Texas",1159466547,C
19491,Texas,West South Central,30029572,"Plains, Texas",1172847562,C
19492,Texas,West South Central,30029572,"Rotan, Texas",1176582638,GA
19493,Texas,West South Central,30029572,"Old River-Winfree, Texas",1165896490,C
19494,Texas,West South Central,30029572,"Natalia, Texas",1165894954,C
19495,Texas,West South Central,30029572,"Big Sandy, Texas",1179094652,C
19496,Texas,West South Central,30029572,"Valley Mills, Texas",1179005539,GA
19497,Texas,West South Central,30029572,"Sundown, Texas",1172948249,C
19498,Texas,West South Central,30029572,"Lexington, Texas",1166205891,GA
19499,Texas,West South Central,30029572,"China, Texas",1179037586,C
19500,Texas,West South Central,30029572,"Woodsboro, Texas",1166334344,GA
19501,Texas,West South Central,30029572,"Brownsboro, Texas",1179488691,GA
19502,Texas,West South Central,30029572,"Clear Lake Shores, Texas",1177097291,C
19503,Texas,West South Central,30029572,"Kemp, Texas",1179648184,C
19504,Texas,West South Central,30029572,"Elkhart, Texas",1159238553,GA
19505,Texas,West South Central,30029572,"Point Venture, Texas",1179068032,Start
19506,Texas,West South Central,30029572,"Gholson, Texas",1165747913,GA
19507,Texas,West South Central,30029572,"Roscoe, Texas",1176637034,C
19508,Texas,West South Central,30029572,"Rice, Texas",1179164127,C
19509,Texas,West South Central,30029572,"Tioga, Texas",1166331412,C
19510,Texas,West South Central,30029572,"Kempner, Texas",1165751977,C
19511,Texas,West South Central,30029572,"La Vernia, Texas",1165752551,GA
19512,Texas,West South Central,30029572,"Martindale, Texas",1165892499,C
19513,Texas,West South Central,30029572,"Lakeside City, Texas",1173473305,GA
19514,Texas,West South Central,30029572,"Munday, Texas",1173319151,GA
19515,Texas,West South Central,30029572,"La Grulla, Texas",1165752496,C
19516,Texas,West South Central,30029572,"Blue Ridge, Texas",1171576085,C
19517,Texas,West South Central,30029572,"Oyster Creek, Texas",1165896985,GA
19518,Texas,West South Central,30029572,"Claude, Texas",1165539619,C
19519,Texas,West South Central,30029572,"Tye, Texas",1176466929,C
19520,Texas,West South Central,30029572,"Florence, Texas",1165747005,GA
19521,Texas,West South Central,30029572,"Newark, Texas",1165895402,Start
19522,Texas,West South Central,30029572,"Von Ormy, Texas",1177114882,C
19523,Texas,West South Central,30029572,"Cut and Shoot, Texas",1175900364,C
19524,Texas,West South Central,30029572,"Granger, Texas",1165748478,GA
19525,Texas,West South Central,30029572,"Orange Grove, Texas",1165896701,GA
19526,Texas,West South Central,30029572,"LaCoste, Texas",1165752570,C
19527,Texas,West South Central,30029572,"Rio Vista, Texas",1165899750,Start
19528,Texas,West South Central,30029572,"Ransom Canyon, Texas",1173111016,C
19529,Texas,West South Central,30029572,"Pine Island, Texas",1176044065,C
19530,Texas,West South Central,30029572,"Benavides, Texas",1165535619,GA
19531,Texas,West South Central,30029572,"Ore City, Texas",1173689370,GA
19532,Texas,West South Central,30029572,"Sterling City, Texas",1176853921,C
19533,Texas,West South Central,30029572,"Eustace, Texas",1179447868,GA
19534,Texas,West South Central,30029572,"China Grove, Texas",1171859798,GA
19535,Texas,West South Central,30029572,"Oak Ridge, Kaufman County, Texas",1166209967,C
19536,Texas,West South Central,30029572,"Rogers, Texas",1166230184,C
19537,Texas,West South Central,30029572,"Holland, Texas",1175824688,C
19538,Texas,West South Central,30029572,"Frankston, Texas",1177460818,C
19539,Texas,West South Central,30029572,"Gruver, Texas",1179788941,C
19540,Texas,West South Central,30029572,"Tiki Island, Texas",1167816241,GA
19541,Texas,West South Central,30029572,"Lindsay, Cooke County, Texas",1165890405,C
19542,Texas,West South Central,30029572,"Tolar, Texas",1175539021,C
19543,Texas,West South Central,30029572,"Bogata, Texas",1165648909,GA
19544,Texas,West South Central,30029572,"Pleak, Texas",1167496870,GA
19545,Texas,West South Central,30029572,"Jamaica Beach, Texas",1165751037,GA
19546,Texas,West South Central,30029572,"Marion, Texas",1165892264,GA
19547,Texas,West South Central,30029572,"Ames, Texas",1165507018,GA
19548,Texas,West South Central,30029572,"Southmayd, Texas",1165902333,GA
19549,Texas,West South Central,30029572,"Riesel, Texas",1165899706,GA
19550,Texas,West South Central,30029572,"Bevil Oaks, Texas",1165536085,GA
19551,Texas,West South Central,30029572,"Alto, Texas",1165909806,GA
19552,Texas,West South Central,30029572,"Robert Lee, Texas",1176756670,C
19553,Texas,West South Central,30029572,"Daisetta, Texas",1165645954,GA
19554,Texas,West South Central,30029572,"Knox City, Texas",1173300928,C
19555,Texas,West South Central,30029572,"Holiday Lakes, Texas",1166181202,GA
19556,Texas,West South Central,30029572,"Santa Anna, Texas",1179334846,C
19557,Texas,West South Central,30029572,"Chico, Texas",1165539201,Start
19558,Texas,West South Central,30029572,"Hemphill, Texas",1165749713,C
19559,Texas,West South Central,30029572,"Clint, Texas",1177668065,GA
19560,Texas,West South Central,30029572,"Los Indios, Texas",1166206301,C
19561,Texas,West South Central,30029572,"Iraan, Texas",1177997279,GA
19562,Texas,West South Central,30029572,"Wortham, Texas",1166334431,GA
19563,Texas,West South Central,30029572,"Paducah, Texas",1166210841,C
19564,Texas,West South Central,30029572,"Tenaha, Texas",1179945460,C
19565,Texas,West South Central,30029572,"Seadrift, Texas",1165901120,GA
19566,Texas,West South Central,30029572,"Timpson, Texas",1165904448,C
19567,Texas,West South Central,30029572,"St. Paul, Collin County, Texas",1174920275,Start
19568,Texas,West South Central,30029572,"Lakeport, Texas",1174282569,GA
19569,Texas,West South Central,30029572,"Petersburg, Texas",1165897686,GA
19570,Texas,West South Central,30029572,"Gorman, Texas",1176037312,C
19571,Texas,West South Central,30029572,"New London, Texas",1165895292,C
19572,Texas,West South Central,30029572,"Maud, Texas",1177442566,GA
19573,Texas,West South Central,30029572,"Calvert, Texas",1171476971,GA
19574,Texas,West South Central,30029572,"Tom Bean, Texas",1176816014,GA
19575,Texas,West South Central,30029572,"Mustang Ridge, Texas",1165894832,C
19576,Texas,West South Central,30029572,"Fairchilds, Texas",1167584787,GA
19577,Texas,West South Central,30029572,"New Waverly, Texas",1165895384,GA
19578,Texas,West South Central,30029572,"Arp, Texas",1177967022,C
19579,Texas,West South Central,30029572,"Bronte, Texas",1176677702,GA
19580,Texas,West South Central,30029572,"Waelder, Texas",1165906381,C
19581,Texas,West South Central,30029572,"Hill Country Village, Texas",1179110164,GA
19582,Texas,West South Central,30029572,"Maypearl, Texas",1165892682,C
19583,Texas,West South Central,30029572,"Lorenzo, Texas",1173172740,C
19584,Texas,West South Central,30029572,"East Mountain, Texas",1173745799,GA
19585,Texas,West South Central,30029572,"Omaha, Texas",1167108148,GA
19586,Texas,West South Central,30029572,"Centerville, Texas",1165538851,GA
19587,Texas,West South Central,30029572,"Red Lick, Texas",1166456211,C
19588,Texas,West South Central,30029572,"Runge, Texas",1166230456,GA
19589,Texas,West South Central,30029572,"Sudan, Texas",1165903354,C
19590,Texas,West South Central,30029572,"Cross Plains, Texas",1176234173,C
19591,Texas,West South Central,30029572,"St. Jo, Texas",1169170801,C
19592,Texas,West South Central,30029572,"Groveton, Texas",1165748875,C
19593,Texas,West South Central,30029572,"Crawford, Texas",1176913411,C
19594,Texas,West South Central,30029572,"Miles, Texas",1176667737,C
19595,Texas,West South Central,30029572,"White Deer, Texas",1179997491,C
19596,Texas,West South Central,30029572,"Coahoma, Texas",1176831468,GA
19597,Texas,West South Central,30029572,"Earth, Texas",1165647582,C
19598,Texas,West South Central,30029572,"Pineland, Texas",1165897886,GA
19599,Texas,West South Central,30029572,"Anton, Texas",1172979083,GA
19600,Texas,West South Central,30029572,"Berryville, Texas",1179441945,GA
19601,Texas,West South Central,30029572,"East Tawakoni, Texas",1173980886,GA
19602,Texas,West South Central,30029572,"Wells, Texas",1179877037,GA
19603,Texas,West South Central,30029572,"Blooming Grove, Texas",1179164013,C
19604,Texas,West South Central,30029572,"Bremond, Texas",1165536955,C
19605,Texas,West South Central,30029572,"New Summerfield, Texas",1179913288,Start
19606,Texas,West South Central,30029572,"Rocksprings, Texas",1166230150,GA
19607,Texas,West South Central,30029572,"Vega, Texas",1165906094,GA
19608,Texas,West South Central,30029572,"Hart, Texas",1165749304,GA
19609,Texas,West South Central,30029572,"Wink, Texas",1177035472,GA
19610,Texas,West South Central,30029572,"Thrall, Texas",1165904108,GA
19611,Texas,West South Central,30029572,"Indian Lake, Texas",1166181654,C
19612,Texas,West South Central,30029572,"Moulton, Texas",1166208645,C
19613,Texas,West South Central,30029572,"Trinidad, Texas",1165904867,GA
19614,Texas,West South Central,30029572,"Coldspring, Texas",1165644698,C
19615,Texas,West South Central,30029572,"Garrett, Texas",1175091568,GA
19616,Texas,West South Central,30029572,"Redwater, Texas",1166428010,GA
19617,Texas,West South Central,30029572,"Celeste, Texas",1168396580,GA
19618,Texas,West South Central,30029572,"Walnut Springs, Texas",1179005480,C
19619,Texas,West South Central,30029572,"Spur, Texas",1173253514,C
19620,Texas,West South Central,30029572,"Tuscola, Texas",1176494910,GA
19621,Texas,West South Central,30029572,"Bandera, Texas",1167733590,C
19622,Texas,West South Central,30029572,"Post Oak Bend City, Texas",1166229299,Start
19623,Texas,West South Central,30029572,"Hardin, Texas",1165749207,GA
19624,Texas,West South Central,30029572,"Dawson, Texas",1179160526,C
19625,Texas,West South Central,30029572,"Garrison, Texas",1165747724,GA
19626,Texas,West South Central,30029572,"Hilshire Village, Texas",1165750096,GA
19627,Texas,West South Central,30029572,"Jewett, Texas",1174303304,GA
19628,Texas,West South Central,30029572,"Santa Clara, Texas",1165900861,C
19629,Texas,West South Central,30029572,"Road Runner, Texas",1166230055,Start
19630,Texas,West South Central,30029572,"Trenton, Texas",1165904836,GA
19631,Texas,West South Central,30029572,"Lometa, Texas",1165891212,C
19632,Texas,West South Central,30029572,"Knollwood, Texas",1165752353,C
19633,Texas,West South Central,30029572,"Coolidge, Texas",1166018739,GA
19634,Texas,West South Central,30029572,"Bailey's Prairie, Texas",1166532260,GA
19635,Texas,West South Central,30029572,"Scurry, Texas",1174849013,C
19636,Texas,West South Central,30029572,"Sunrise Beach Village, Texas",1165903468,C
19637,Texas,West South Central,30029572,"Clarksville City, Texas",1173707227,C
19638,Texas,West South Central,30029572,"Throckmorton, Texas",1172489825,C
19639,Texas,West South Central,30029572,"Point, Texas",1173980770,GA
19640,Texas,West South Central,30029572,"Valley View, Texas",1173596511,C
19641,Texas,West South Central,30029572,"Log Cabin, Texas",1165891170,GA
19642,Texas,West South Central,30029572,"Ector, Texas",1164704267,GA
